User name,Event time,Event source,Event name,AWS region,Source IP address,User agent,Error code,Resources,Request ID,Event ID,Read-only,Event type,Recipient Account Id,Event category
,2021-10-23T19:50:52Z,ec2.amazonaws.com,SharedSnapshotVolumeCreated,us-east-1,ec2.amazonaws.com,ec2.amazonaws.com,,[],,c102a960-28d5-2730-a625-52c2f2509202,FALSE,AwsServiceEvent,46411772487,Management
,2021-10-23T19:50:52Z,ec2.amazonaws.com,SharedSnapshotVolumeCreated,us-east-1,ec2.amazonaws.com,ec2.amazonaws.com,,[],,fa038e23-5dfb-21c5-85af-89e622297bd8,FALSE,AwsServiceEvent,46411772487,Management
AutoScaling,2021-10-23T19:50:50Z,ec2.amazonaws.com,RunInstances,us-east-1,autoscaling.amazonaws.com,autoscaling.amazonaws.com,,"[{""resourceType"":""AWS::EC2::VPC"",""resourceName"":""vpc-f52d178f""},{""resourceType"":""AWS::EC2::Ami"",""resourceName"":""ami-0dba2cb6798deb6d8""},{""resourceType"":""AWS::IAM::InstanceProfile"",""resourceName"":""AIPAQVTOSDR32ZD5VGVN2""},{""resourceType"":""AWS::IAM::InstanceProfile"",""resourceName"":""arn:aws:iam::046411772487:instance-profile/K3s-Autoscaler-AgentNode""},{""resourceType"":""AWS::EC2::NetworkInterface"",""resourceName"":""eni-077274cb919564e8a""},{""resourceType"":""AWS::EC2::Instance"",""resourceName"":""i-04760874f45150c08""},{""resourceType"":""AWS::EC2::KeyPair"",""resourceName"":""clavir""},{""resourceType"":""AWS::EC2::SecurityGroup"",""resourceName"":""sg-e29b36ce""},{""resourceType"":""AWS::EC2::SecurityGroup"",""resourceName"":""default""},{""resourceType"":""AWS::EC2::Subnet"",""resourceName"":""subnet-3246e63c""}]",a2c2a3f9-df13-2dbf-bcf1-3f2d9f33d7f1,a3127b80-d752-2bf6-872e-a57efc2a5c8e,FALSE,AwsApiCall,46411772487,Management
AutoScaling,2021-10-23T19:50:49Z,ec2.amazonaws.com,RunInstances,us-east-1,autoscaling.amazonaws.com,autoscaling.amazonaws.com,,"[{""resourceType"":""AWS::EC2::VPC"",""resourceName"":""vpc-f52d178f""},{""resourceType"":""AWS::EC2::Ami"",""resourceName"":""ami-0dba2cb6798deb6d8""},{""resourceType"":""AWS::IAM::InstanceProfile"",""resourceName"":""AIPAQVTOSDR32ZD5VGVN2""},{""resourceType"":""AWS::IAM::InstanceProfile"",""resourceName"":""arn:aws:iam::046411772487:instance-profile/K3s-Autoscaler-AgentNode""},{""resourceType"":""AWS::EC2::NetworkInterface"",""resourceName"":""eni-0eae28c3395e9c04f""},{""resourceType"":""AWS::EC2::Instance"",""resourceName"":""i-0fd515edcc52841a1""},{""resourceType"":""AWS::EC2::KeyPair"",""resourceName"":""clavir""},{""resourceType"":""AWS::EC2::SecurityGroup"",""resourceName"":""sg-e29b36ce""},{""resourceType"":""AWS::EC2::SecurityGroup"",""resourceName"":""default""},{""resourceType"":""AWS::EC2::Subnet"",""resourceName"":""subnet-ed49bccc""}]",38e9bc7d-db50-2bd2-bb7b-bcb30b9b3c9d,fe625ae2-e3bf-20ef-92d6-aa1ebeb0b563,FALSE,AwsApiCall,46411772487,Management
i-03111018f4da208a7,2021-10-23T19:50:48Z,ec2-instance-connect.amazonaws.com,SendSSHPublicKey,us-east-1,18.203.84.145,aws-ec2-instance-connect-cli/1.0.2 Python/3.8.10 Linux/5.4.0-1024-aws Botocore/1.22.2,AccessDenied,[],2b22b373-5132-23df-80a8-31082abe7d23,2abb9117-7c1c-2023-8a25-82ea82a79a50,FALSE,AwsApiCall,46411772487,Management
i-03111018f4da208a7,2021-10-23T19:50:45Z,ec2-instance-connect.amazonaws.com,SendSSHPublicKey,us-east-1,18.203.84.145,aws-ec2-instance-connect-cli/1.0.2 Python/3.8.10 Linux/5.4.0-1024-aws Botocore/1.22.2,AccessDenied,[],1027cb3e-02c2-28dd-ac2b-1273d227f0a2,dc3bd2f9-c575-299e-9b06-6639ac633d9d,FALSE,AwsApiCall,46411772487,Management
james,2021-10-23T19:50:44Z,autoscaling.amazonaws.com,CreateAutoScalingGroup,us-east-1,5.25.132.200,aws-internal/3 aws-sdk-java/1.12.79 Linux/5.4.141-78.230.amzn2int.x86_64 OpenJDK_64-Bit_Server_VM/25.302-b08 java/1.8.0_302 vendor/Oracle_Corporation cfg/retry-mode/standard,,"[{""resourceType"":""AWS::AutoScaling::AutoScalingGroup"",""resourceName"":""k8s-worker-asg-1""}]",3ee25cc0-b0bd-2095-a730-b175a8b7f1f3,571ac920-6ebf-2aa2-83ce-75258790670f,FALSE,AwsApiCall,46411772487,Management
james,2021-10-23T19:50:44Z,ec2.amazonaws.com,RunInstances,us-east-1,autoscaling.amazonaws.com,autoscaling.amazonaws.com,Client.DryRunOperation,"[{""resourceType"":""AWS::EC2::Subnet"",""resourceName"":""subnet-ed49bccc""}]",0c5bbdad-8a0c-2030-958e-baa5f2ae3551,d32352c9-a120-29f8-abf7-20f12775082f,FALSE,AwsApiCall,46411772487,Management
i-03111018f4da208a7,2021-10-23T19:50:41Z,ec2-instance-connect.amazonaws.com,SendSSHPublicKey,us-east-1,18.203.84.145,aws-ec2-instance-connect-cli/1.0.2 Python/3.8.10 Linux/5.4.0-1024-aws Botocore/1.22.2,AccessDenied,[],7f335b9a-537a-2f20-83f3-233fc90e729b,bc9a952b-e219-201a-b85a-516b55cc52c2,FALSE,AwsApiCall,46411772487,Management
i-03111018f4da208a7,2021-10-23T19:50:37Z,ec2-instance-connect.amazonaws.com,SendSSHPublicKey,us-east-1,18.203.84.145,aws-ec2-instance-connect-cli/1.0.2 Python/3.8.10 Linux/5.4.0-1024-aws Botocore/1.22.2,AccessDenied,[],2a8ca2f8-1fe5-232e-9c3f-213a3892bd2f,1211e8e9-5c3a-26bd-a296-3f1026095333,FALSE,AwsApiCall,46411772487,Management
i-03111018f4da208a7,2021-10-23T19:50:33Z,ec2-instance-connect.amazonaws.com,SendSSHPublicKey,us-east-1,18.203.84.145,aws-ec2-instance-connect-cli/1.0.2 Python/3.8.10 Linux/5.4.0-1024-aws Botocore/1.22.2,AccessDenied,[],ee38e9f0-ec0d-2ec2-982b-c2c175839725,c20ebeba-e2e2-21f1-807f-6ec2bb2ff85d,FALSE,AwsApiCall,46411772487,Management
i-03111018f4da208a7,2021-10-23T19:50:29Z,ec2-instance-connect.amazonaws.com,SendSSHPublicKey,us-east-1,18.203.84.145,aws-ec2-instance-connect-cli/1.0.2 Python/3.8.10 Linux/5.4.0-1024-aws Botocore/1.22.2,AccessDenied,[],09d2232b-c32a-2f3f-985e-9df2c8351811,16dbddc7-ee22-2852-a572-22cf272219b9,FALSE,AwsApiCall,46411772487,Management
i-03111018f4da208a7,2021-10-23T19:50:26Z,ec2-instance-connect.amazonaws.com,SendSSHPublicKey,us-east-1,18.203.84.145,aws-ec2-instance-connect-cli/1.0.2 Python/3.8.10 Linux/5.4.0-1024-aws Botocore/1.22.2,AccessDenied,[],05233305-722a-2a35-a9f0-375532e55d20,7ed65520-2bbe-299e-b888-1c722f7ddf82,FALSE,AwsApiCall,46411772487,Management
i-03111018f4da208a7,2021-10-23T19:50:22Z,ec2-instance-connect.amazonaws.com,SendSSHPublicKey,us-east-1,18.203.84.145,aws-ec2-instance-connect-cli/1.0.2 Python/3.8.10 Linux/5.4.0-1024-aws Botocore/1.22.2,AccessDenied,[],775c8cf5-fe25-2aac-ab9f-d2a25128b2cc,b55101f7-c29b-2a8e-8208-391827dc5870,FALSE,AwsApiCall,46411772487,Management
i-03111018f4da208a7,2021-10-23T19:50:18Z,ec2-instance-connect.amazonaws.com,SendSSHPublicKey,us-east-1,18.203.84.145,aws-ec2-instance-connect-cli/1.0.2 Python/3.8.10 Linux/5.4.0-1024-aws Botocore/1.22.2,AccessDenied,[],30a31cb3-097f-2c52-9d23-9752ecd9a971,cbbaa723-9276-2bdc-81c2-faf62852efc0,FALSE,AwsApiCall,46411772487,Management
i-03111018f4da208a7,2021-10-23T19:50:14Z,ec2-instance-connect.amazonaws.com,SendSSHPublicKey,us-east-1,18.203.84.145,aws-ec2-instance-connect-cli/1.0.2 Python/3.8.10 Linux/5.4.0-1024-aws Botocore/1.22.2,AccessDenied,[],b3c3f8e8-ec35-22a8-aba5-95f32b22e02b,2d0799ff-88b6-2312-810c-9e5721eed0e0,FALSE,AwsApiCall,46411772487,Management
i-03111018f4da208a7,2021-10-23T19:50:11Z,ec2-instance-connect.amazonaws.com,SendSSHPublicKey,us-east-1,18.203.84.145,aws-ec2-instance-connect-cli/1.0.2 Python/3.8.10 Linux/5.4.0-1024-aws Botocore/1.22.2,AccessDenied,[],bda2b0cc-75f1-22da-99d8-8f1fd159a7fe,f2ba1f9b-0c6c-25f6-86dc-237e768a0169,FALSE,AwsApiCall,46411772487,Management
i-03111018f4da208a7,2021-10-23T19:50:07Z,ec2-instance-connect.amazonaws.com,SendSSHPublicKey,us-east-1,18.203.84.145,aws-ec2-instance-connect-cli/1.0.2 Python/3.8.10 Linux/5.4.0-1024-aws Botocore/1.22.2,AccessDenied,[],d9b0adb7-3328-22db-bc72-07853281f278,c7dc3b03-0e52-2ed6-9301-b7f696de3a29,FALSE,AwsApiCall,46411772487,Management
i-03111018f4da208a7,2021-10-23T19:50:03Z,ec2-instance-connect.amazonaws.com,SendSSHPublicKey,us-east-1,18.203.84.145,aws-ec2-instance-connect-cli/1.0.2 Python/3.8.10 Linux/5.4.0-1024-aws Botocore/1.22.2,AccessDenied,[],023222a3-5abc-2955-91a1-93c0c2e02370,05888cc5-da56-2122-a010-821f7df8cde3,FALSE,AwsApiCall,46411772487,Management
i-03111018f4da208a7,2021-10-23T19:49:59Z,ec2-instance-connect.amazonaws.com,SendSSHPublicKey,us-east-1,18.203.84.145,aws-ec2-instance-connect-cli/1.0.2 Python/3.8.10 Linux/5.4.0-1024-aws Botocore/1.22.2,AccessDenied,[],c7abfb32-93ec-2d3b-aebe-0ec32a9da777,960bf515-9682-2097-8122-9ac31122ab68,FALSE,AwsApiCall,46411772487,Management
i-03111018f4da208a7,2021-10-23T19:49:56Z,ec2-instance-connect.amazonaws.com,SendSSHPublicKey,us-east-1,18.203.84.145,aws-ec2-instance-connect-cli/1.0.2 Python/3.8.10 Linux/5.4.0-1024-aws Botocore/1.22.2,AccessDenied,[],1988bb20-a5ab-22d2-93a5-0af10502dffe,f3f02a80-5b3a-2c5b-8cc9-eff971227d65,FALSE,AwsApiCall,46411772487,Management
i-03111018f4da208a7,2021-10-23T19:49:52Z,ec2-instance-connect.amazonaws.com,SendSSHPublicKey,us-east-1,18.203.84.145,aws-ec2-instance-connect-cli/1.0.2 Python/3.8.10 Linux/5.4.0-1024-aws Botocore/1.22.2,AccessDenied,[],092fe292-1f7a-2122-9b33-dee53f973b1b,625071e2-2995-2672-85fa-dbd0102feab8,FALSE,AwsApiCall,46411772487,Management
james,2021-10-23T19:49:50Z,ec2.amazonaws.com,RunInstances,us-east-1,5.25.132.200,aws-internal/3 aws-sdk-java/1.12.79 Linux/5.4.141-78.230.amzn2int.x86_64 OpenJDK_64-Bit_Server_VM/25.302-b08 java/1.8.0_302 vendor/Oracle_Corporation cfg/retry-mode/standard,Client.DryRunOperation,"[{""resourceType"":""AWS::EC2::Subnet"",""resourceName"":""subnet-3246e63c""}]",57abc3cf-ece9-2b7e-ac57-2e32c73b2faf,f9d6b323-611b-2357-93c1-eadfc3293b8f,FALSE,AwsApiCall,46411772487,Management
i-03111018f4da208a7,2021-10-23T19:49:48Z,ec2-instance-connect.amazonaws.com,SendSSHPublicKey,us-east-1,18.203.84.145,aws-ec2-instance-connect-cli/1.0.2 Python/3.8.10 Linux/5.4.0-1024-aws Botocore/1.22.2,AccessDenied,[],a5122208-2bde-292f-baf9-95fef371edf2,298c2520-c5f3-27af-b19a-d2f6ed7cb16e,FALSE,AwsApiCall,46411772487,Management
i-03111018f4da208a7,2021-10-23T19:49:44Z,ec2-instance-connect.amazonaws.com,SendSSHPublicKey,us-east-1,18.203.84.145,aws-ec2-instance-connect-cli/1.0.2 Python/3.8.10 Linux/5.4.0-1024-aws Botocore/1.22.2,AccessDenied,[],7dd2d59b-f7c5-2855-a209-df15237ce102,d612b8b7-ff6c-28c8-88ee-730552d2f57f,FALSE,AwsApiCall,46411772487,Management
i-03111018f4da208a7,2021-10-23T19:49:40Z,ec2-instance-connect.amazonaws.com,SendSSHPublicKey,us-east-1,18.203.84.145,aws-ec2-instance-connect-cli/1.0.2 Python/3.8.10 Linux/5.4.0-1024-aws Botocore/1.22.2,AccessDenied,[],39a23187-83e3-2112-99d1-8319da12e770,ac2da96f-6bcc-26e0-9ea3-78cb230e1205,FALSE,AwsApiCall,46411772487,Management
i-03111018f4da208a7,2021-10-23T19:49:37Z,ec2-instance-connect.amazonaws.com,SendSSHPublicKey,us-east-1,18.203.84.145,aws-ec2-instance-connect-cli/1.0.2 Python/3.8.10 Linux/5.4.0-1024-aws Botocore/1.22.2,AccessDenied,[],35da11cd-a83a-25ac-8f1c-13c0a3bd32fa,c5dc7122-c525-212a-b7be-5f3600df3f25,FALSE,AwsApiCall,46411772487,Management
i-03111018f4da208a7,2021-10-23T19:49:33Z,ec2-instance-connect.amazonaws.com,SendSSHPublicKey,us-east-1,18.203.84.145,aws-ec2-instance-connect-cli/1.0.2 Python/3.8.10 Linux/5.4.0-1024-aws Botocore/1.22.2,AccessDenied,[],5e3b53ca-8c57-215d-a350-5538979cbfee,bd2875bd-89ed-228c-ab29-a8fce7882a6b,FALSE,AwsApiCall,46411772487,Management
i-03111018f4da208a7,2021-10-23T19:49:29Z,ec2-instance-connect.amazonaws.com,SendSSHPublicKey,us-east-1,18.203.84.145,aws-ec2-instance-connect-cli/1.0.2 Python/3.8.10 Linux/5.4.0-1024-aws Botocore/1.22.2,AccessDenied,[],5e788322-220c-20ca-821f-1799a38d5e3b,e5f22f26-d98c-27dd-9169-0cde1f2fa1aa,FALSE,AwsApiCall,46411772487,Management
i-03111018f4da208a7,2021-10-23T19:49:26Z,ec2-instance-connect.amazonaws.com,SendSSHPublicKey,us-east-1,18.203.84.145,aws-ec2-instance-connect-cli/1.0.2 Python/3.8.10 Linux/5.4.0-1024-aws Botocore/1.22.2,AccessDenied,[],8ecb1282-728c-2829-b1bb-f07da821c58b,0f2d0fa0-f7fd-28f8-9b2b-9e677907aa0a,FALSE,AwsApiCall,46411772487,Management
i-03111018f4da208a7,2021-10-23T19:49:22Z,ec2-instance-connect.amazonaws.com,SendSSHPublicKey,us-east-1,18.203.84.145,aws-ec2-instance-connect-cli/1.0.2 Python/3.8.10 Linux/5.4.0-1024-aws Botocore/1.22.2,AccessDenied,[],bc1b0f83-c11d-25ce-9b3d-08708b22f3e5,e06c0c98-bc79-2893-b290-2f038d5a7b73,FALSE,AwsApiCall,46411772487,Management
i-03111018f4da208a7,2021-10-23T19:49:18Z,ec2-instance-connect.amazonaws.com,SendSSHPublicKey,us-east-1,18.203.84.145,aws-ec2-instance-connect-cli/1.0.2 Python/3.8.10 Linux/5.4.0-1024-aws Botocore/1.22.2,AccessDenied,[],37aa3b31-37af-2382-882f-3b8f231220e9,7eb2eb08-268c-2f71-be57-a9d71af05060,FALSE,AwsApiCall,46411772487,Management
i-03111018f4da208a7,2021-10-23T19:49:14Z,ec2-instance-connect.amazonaws.com,SendSSHPublicKey,us-east-1,18.203.84.145,aws-ec2-instance-connect-cli/1.0.2 Python/3.8.10 Linux/5.4.0-1024-aws Botocore/1.22.2,AccessDenied,[],5f2fa03f-1283-25f9-8bc3-ec92872f3fa2,8029bf78-e0ae-2b0b-bccb-bcab78e8f90e,FALSE,AwsApiCall,46411772487,Management
i-03111018f4da208a7,2021-10-23T19:49:11Z,ec2-instance-connect.amazonaws.com,SendSSHPublicKey,us-east-1,18.203.84.145,aws-ec2-instance-connect-cli/1.0.2 Python/3.8.10 Linux/5.4.0-1024-aws Botocore/1.22.2,AccessDenied,[],3790f1b1-73f3-287b-b229-333781732730,6fecac3a-8263-222f-8d22-10ce5222ce76,FALSE,AwsApiCall,46411772487,Management
i-03111018f4da208a7,2021-10-23T19:49:07Z,ec2-instance-connect.amazonaws.com,SendSSHPublicKey,us-east-1,18.203.84.145,aws-ec2-instance-connect-cli/1.0.2 Python/3.8.10 Linux/5.4.0-1024-aws Botocore/1.22.2,AccessDenied,[],79bd5022-55bf-28a3-8e37-8a229ed3ec3a,5e7a22b1-9638-2e92-a861-281a82e0db70,FALSE,AwsApiCall,46411772487,Management
i-03111018f4da208a7,2021-10-23T19:49:03Z,ec2-instance-connect.amazonaws.com,SendSSHPublicKey,us-east-1,18.203.84.145,aws-ec2-instance-connect-cli/1.0.2 Python/3.8.10 Linux/5.4.0-1024-aws Botocore/1.22.2,AccessDenied,[],1c9bcf2a-12f5-2131-90ef-1a223d3bd3bc,2b2a3625-992c-20c8-9676-af295392b6f2,FALSE,AwsApiCall,46411772487,Management
i-03111018f4da208a7,2021-10-23T19:49:00Z,ec2-instance-connect.amazonaws.com,SendSSHPublicKey,us-east-1,18.203.84.145,aws-ec2-instance-connect-cli/1.0.2 Python/3.8.10 Linux/5.4.0-1024-aws Botocore/1.22.2,AccessDenied,[],89c777dd-0ad2-258e-aede-dcababce9393,c2c6c88f-9fbe-2dcd-8ab0-b2f2dfd27b31,FALSE,AwsApiCall,46411772487,Management
i-03111018f4da208a7,2021-10-23T19:48:56Z,ec2-instance-connect.amazonaws.com,SendSSHPublicKey,us-east-1,18.203.84.145,aws-ec2-instance-connect-cli/1.0.2 Python/3.8.10 Linux/5.4.0-1024-aws Botocore/1.22.2,AccessDenied,[],a7b7a2ae-302b-2228-82e3-053ba7f11799,fdfc00ed-2d09-27b2-9ba3-83c2e9e581cb,FALSE,AwsApiCall,46411772487,Management
i-03111018f4da208a7,2021-10-23T19:48:52Z,ec2-instance-connect.amazonaws.com,SendSSHPublicKey,us-east-1,18.203.84.145,aws-ec2-instance-connect-cli/1.0.2 Python/3.8.10 Linux/5.4.0-1024-aws Botocore/1.22.2,AccessDenied,[],a328bc3f-1bab-20ec-82ca-d337b9c75bef,fa05278f-a3a0-293e-9117-93d890320e58,FALSE,AwsApiCall,46411772487,Management
i-03111018f4da208a7,2021-10-23T19:48:49Z,ec2-instance-connect.amazonaws.com,SendSSHPublicKey,us-east-1,18.203.84.145,aws-ec2-instance-connect-cli/1.0.2 Python/3.8.10 Linux/5.4.0-1024-aws Botocore/1.22.2,AccessDenied,[],73d0335b-2031-27f5-b73b-38929170ec13,52a8b29f-df7e-200f-9089-25e3e261e9bf,FALSE,AwsApiCall,46411772487,Management
i-03111018f4da208a7,2021-10-23T19:48:45Z,ec2-instance-connect.amazonaws.com,SendSSHPublicKey,us-east-1,18.203.84.145,aws-ec2-instance-connect-cli/1.0.2 Python/3.8.10 Linux/5.4.0-1024-aws Botocore/1.22.2,AccessDenied,[],13f131b3-fc1f-2ba2-bcee-035e92822fab,122b2dfa-073d-2de8-82e7-db7267769078,FALSE,AwsApiCall,46411772487,Management
i-03111018f4da208a7,2021-10-23T19:48:41Z,ec2-instance-connect.amazonaws.com,SendSSHPublicKey,us-east-1,18.203.84.145,aws-ec2-instance-connect-cli/1.0.2 Python/3.8.10 Linux/5.4.0-1024-aws Botocore/1.22.2,AccessDenied,[],e721ae8b-ebe0-2338-9857-e2537d37f5de,dbe06562-0ac3-23ca-aa20-727a02082abb,FALSE,AwsApiCall,46411772487,Management
i-03111018f4da208a7,2021-10-23T19:48:37Z,ec2-instance-connect.amazonaws.com,SendSSHPublicKey,us-east-1,18.203.84.145,aws-ec2-instance-connect-cli/1.0.2 Python/3.8.10 Linux/5.4.0-1024-aws Botocore/1.22.2,AccessDenied,[],2c052a20-53a2-2397-b5b2-3c5fa10a58d0,f1c1e92e-5c61-2f28-aef3-d8d5ffc722d3,FALSE,AwsApiCall,46411772487,Management
i-03111018f4da208a7,2021-10-23T19:48:33Z,ec2-instance-connect.amazonaws.com,SendSSHPublicKey,us-east-1,18.203.84.145,aws-ec2-instance-connect-cli/1.0.2 Python/3.8.10 Linux/5.4.0-1024-aws Botocore/1.22.2,AccessDenied,[],880b2280-7a2f-2c22-87b2-2e3b0333bdf9,a2626387-c2fe-2785-b280-112f99e8a8f5,FALSE,AwsApiCall,46411772487,Management
i-03111018f4da208a7,2021-10-23T19:48:30Z,ec2-instance-connect.amazonaws.com,SendSSHPublicKey,us-east-1,18.203.84.145,aws-ec2-instance-connect-cli/1.0.2 Python/3.8.10 Linux/5.4.0-1024-aws Botocore/1.22.2,AccessDenied,[],9afcb2ca-735e-2825-a539-fa01b231c799,18e9093f-727a-2d23-ad01-daf28c7dbd96,FALSE,AwsApiCall,46411772487,Management
i-03111018f4da208a7,2021-10-23T19:48:26Z,ec2-instance-connect.amazonaws.com,SendSSHPublicKey,us-east-1,18.203.84.145,aws-ec2-instance-connect-cli/1.0.2 Python/3.8.10 Linux/5.4.0-1024-aws Botocore/1.22.2,AccessDenied,[],81209927-a205-22ee-b571-3beefa0c7d32,0cb91715-fe22-2dda-9ef7-1312c23830ae,FALSE,AwsApiCall,46411772487,Management
i-03111018f4da208a7,2021-10-23T19:48:22Z,ec2-instance-connect.amazonaws.com,SendSSHPublicKey,us-east-1,18.203.84.145,aws-ec2-instance-connect-cli/1.0.2 Python/3.8.10 Linux/5.4.0-1024-aws Botocore/1.22.2,AccessDenied,[],de7d3905-1228-2b20-9cc8-8382fb3a9e23,a23b02b9-ec2b-22f9-b3f7-a5a136bf08cf,FALSE,AwsApiCall,46411772487,Management
i-03111018f4da208a7,2021-10-23T19:48:19Z,ec2-instance-connect.amazonaws.com,SendSSHPublicKey,us-east-1,18.203.84.145,aws-ec2-instance-connect-cli/1.0.2 Python/3.8.10 Linux/5.4.0-1024-aws Botocore/1.22.2,AccessDenied,[],d2708212-5db8-2032-9a33-cc55c312fd50,0c326025-1ae1-23c0-829a-565635738d19,FALSE,AwsApiCall,46411772487,Management
i-03111018f4da208a7,2021-10-23T19:48:15Z,ec2-instance-connect.amazonaws.com,SendSSHPublicKey,us-east-1,18.203.84.145,aws-ec2-instance-connect-cli/1.0.2 Python/3.8.10 Linux/5.4.0-1024-aws Botocore/1.22.2,AccessDenied,[],db22f331-2d3c-2281-b223-73cda2bdf538,cc02c36c-f228-22fd-96ec-f1eb376a675b,FALSE,AwsApiCall,46411772487,Management
i-03111018f4da208a7,2021-10-23T19:48:11Z,ec2-instance-connect.amazonaws.com,SendSSHPublicKey,us-east-1,18.203.84.145,aws-ec2-instance-connect-cli/1.0.2 Python/3.8.10 Linux/5.4.0-1024-aws Botocore/1.22.2,AccessDenied,[],27227c2b-ba27-2e33-80c3-bf522ad259e2,518ba329-20a2-2de1-869d-66f722c6a92a,FALSE,AwsApiCall,46411772487,Management
i-03111018f4da208a7,2021-10-23T19:48:07Z,ec2-instance-connect.amazonaws.com,SendSSHPublicKey,us-east-1,18.203.84.145,aws-ec2-instance-connect-cli/1.0.2 Python/3.8.10 Linux/5.4.0-1024-aws Botocore/1.22.2,AccessDenied,[],8dc137a2-995e-2b2d-872a-923fa3bf33c8,3155eec2-f091-2be8-886c-226ade520d23,FALSE,AwsApiCall,46411772487,Management
i-03111018f4da208a7,2021-10-23T19:48:04Z,ec2-instance-connect.amazonaws.com,SendSSHPublicKey,us-east-1,18.203.84.145,aws-ec2-instance-connect-cli/1.0.2 Python/3.8.10 Linux/5.4.0-1024-aws Botocore/1.22.2,AccessDenied,[],c197efc7-1e18-2f75-8a1f-210db5e229b3,2b9e7f65-f3b0-2531-a1d0-720fc2e2ccba,FALSE,AwsApiCall,46411772487,Management
i-03111018f4da208a7,2021-10-23T19:48:00Z,ec2-instance-connect.amazonaws.com,SendSSHPublicKey,us-east-1,18.203.84.145,aws-ec2-instance-connect-cli/1.0.2 Python/3.8.10 Linux/5.4.0-1024-aws Botocore/1.22.2,AccessDenied,[],8b7228c0-32f2-2ba0-bb5c-8a3f3723f922,22dbdfd0-f5bd-2e1c-812f-2112209c9a62,FALSE,AwsApiCall,46411772487,Management
i-03111018f4da208a7,2021-10-23T19:47:56Z,ec2-instance-connect.amazonaws.com,SendSSHPublicKey,us-east-1,18.203.84.145,aws-ec2-instance-connect-cli/1.0.2 Python/3.8.10 Linux/5.4.0-1024-aws Botocore/1.22.2,AccessDenied,[],13cecf33-d23f-2073-859b-25a0355b98a8,a25ccd1c-98d2-2ff0-9052-92cdffabfc0c,FALSE,AwsApiCall,46411772487,Management
i-03111018f4da208a7,2021-10-23T19:47:52Z,ec2-instance-connect.amazonaws.com,SendSSHPublicKey,us-east-1,18.203.84.145,aws-ec2-instance-connect-cli/1.0.2 Python/3.8.10 Linux/5.4.0-1024-aws Botocore/1.22.2,AccessDenied,[],5d853a0b-5e25-22f2-b123-ce7d3de7c12b,f182fa09-22a5-2c22-9ab1-f29209b6adb5,FALSE,AwsApiCall,46411772487,Management
i-03111018f4da208a7,2021-10-23T19:47:48Z,ec2-instance-connect.amazonaws.com,SendSSHPublicKey,us-east-1,18.203.84.145,aws-ec2-instance-connect-cli/1.0.2 Python/3.8.10 Linux/5.4.0-1024-aws Botocore/1.22.2,AccessDenied,[],11eb89c7-fdcb-21ef-b28a-af358d29a21f,f1ad758c-21a6-2ce1-8721-e5ab68a18af5,FALSE,AwsApiCall,46411772487,Management
i-03111018f4da208a7,2021-10-23T19:47:44Z,ec2-instance-connect.amazonaws.com,SendSSHPublicKey,us-east-1,18.203.84.145,aws-ec2-instance-connect-cli/1.0.2 Python/3.8.10 Linux/5.4.0-1024-aws Botocore/1.22.2,AccessDenied,[],89f092c3-33a8-201b-b3a0-955bb2353322,c3685c51-3805-2edb-b0d2-261102feb011,FALSE,AwsApiCall,46411772487,Management
i-03111018f4da208a7,2021-10-23T19:47:41Z,ec2-instance-connect.amazonaws.com,SendSSHPublicKey,us-east-1,18.203.84.145,aws-ec2-instance-connect-cli/1.0.2 Python/3.8.10 Linux/5.4.0-1024-aws Botocore/1.22.2,AccessDenied,[],00335ada-b953-2750-822f-80f7f29c3e83,262bb9d1-0560-28a1-b399-622caa720a56,FALSE,AwsApiCall,46411772487,Management
i-03111018f4da208a7,2021-10-23T19:47:37Z,ec2-instance-connect.amazonaws.com,SendSSHPublicKey,us-east-1,18.203.84.145,aws-ec2-instance-connect-cli/1.0.2 Python/3.8.10 Linux/5.4.0-1024-aws Botocore/1.22.2,AccessDenied,[],ccfb38b0-210e-2daa-8b03-70de137cd3b0,568b2999-25ac-2ecf-8398-0c8e5e5a12c6,FALSE,AwsApiCall,46411772487,Management
i-03111018f4da208a7,2021-10-23T19:47:33Z,ec2-instance-connect.amazonaws.com,SendSSHPublicKey,us-east-1,18.203.84.145,aws-ec2-instance-connect-cli/1.0.2 Python/3.8.10 Linux/5.4.0-1024-aws Botocore/1.22.2,AccessDenied,[],f509a37d-2ffe-2b2e-b925-0b2a9d99ba03,bf29e233-0b91-2cb6-83fb-d1d90c82989e,FALSE,AwsApiCall,46411772487,Management
i-03111018f4da208a7,2021-10-23T19:47:29Z,ec2-instance-connect.amazonaws.com,SendSSHPublicKey,us-east-1,18.203.84.145,aws-ec2-instance-connect-cli/1.0.2 Python/3.8.10 Linux/5.4.0-1024-aws Botocore/1.22.2,AccessDenied,[],31d7f2bf-19b2-2fab-a3c2-cda980e5c2b3,5e720258-eec2-21bf-a56a-91880c520391,FALSE,AwsApiCall,46411772487,Management
i-03111018f4da208a7,2021-10-23T19:47:26Z,ec2-instance-connect.amazonaws.com,SendSSHPublicKey,us-east-1,18.203.84.145,aws-ec2-instance-connect-cli/1.0.2 Python/3.8.10 Linux/5.4.0-1024-aws Botocore/1.22.2,AccessDenied,[],0927ece5-2f33-273b-adb9-b3b2edc7b913,968d56d6-0206-225f-9051-fd92a7179c69,FALSE,AwsApiCall,46411772487,Management
